Año	Municipio código	Municipio nombre	Incendios	Superficie forestal afectada
2013	44112	Fuentes Claras	0	0
2013	44113	Fuentes de Rubielos	1	0,1
2013	44114	Fuentespalda	2	0,03
2013	44115	Galve	0	0
2013	44116	Gargallo	0	0
2013	44117	Gea de Albarracín	0	0
2013	44118	Ginebrosa (La)	2	0,02
2013	44119	Griegos	0	0
2013	44120	Guadalaviar	0	0
2013	44121	Gúdar	0	0
2013	44122	Híjar	0	0
2013	44123	Hinojosa de Jarque	0	0
2013	44124	Hoz de la Vieja (La)	0	0
2013	44125	Huesa del Común	0	0
2013	44126	Iglesuela del Cid (La)	0	0
2013	44127	Jabaloyas	1	0,01
2013	44128	Jarque de la Val	0	0
2013	44129	Jatiel	0	0
2013	44130	Jorcas	0	0
2013	44131	Josa	0	0
2013	44132	Lagueruela	0	0
2013	44133	Lanzuela	0	0
2013	44135	Libros	1	0,05
2013	44136	Lidón	0	0
2013	44137	Linares de Mora	1	0,01
2013	44138	Loscos	0	0
2013	44141	Lledó	1	0,2
2013	44142	Maicas	0	0
2013	44143	Manzanera	4	0,26
2013	44144	Martín del Río	0	0
2013	44145	Mas de las Matas	0	0
2013	44146	Mata de los Olmos (La)	0	0
2013	44147	Mazaleón	0	0
2013	44148	Mezquita de Jarque	0	0
2013	44149	Mirambel	0	0
2013	44150	Miravete de la Sierra	0	0
2013	44151	Molinos	0	0
2013	44152	Monforte de Moyuela	0	0
2013	44153	Monreal del Campo	0	0
2013	44154	Monroyo	0	0
2013	44155	Montalbán	0	0
2013	44156	Monteagudo del Castillo	0	0
2013	44157	Monterde de Albarracín	0	0
2013	44158	Mora de Rubielos	0	0
2013	44159	Moscardón	1	0,01
2013	44160	Mosqueruela	0	0
2013	44161	Muniesa	0	0
2013	44163	Noguera de Albarracín	0	0
2013	44164	Nogueras	0	0
2013	44165	Nogueruelas	0	0
2013	44167	Obón	0	0
2013	44168	Odón	0	0
2013	44169	Ojos Negros	0	0
2013	44171	Olba	0	0
2013	44172	Oliete	0	0
2013	44173	Olmos (Los)	1	0,07
2013	44174	Orihuela del Tremedal	0	0
2013	44175	Orrios	0	0
2013	44176	Palomar de Arroyos	1	0,43
2013	44177	Pancrudo	0	0
2013	44178	Parras de Castellote (Las)	0	0
2013	44179	Peñarroya de Tastavins	0	0
2013	44180	Peracense	0	0
2013	44181	Peralejos	0	0
2013	44182	Perales del Alfambra	0	0
2013	44183	Pitarque	0	0
2013	44184	Plou	0	0
2013	44185	Pobo (El)	0	0
2013	44187	Portellada (La)	0	0
2013	44189	Pozondón	0	0
2013	44190	Pozuel del Campo	0	0
2013	44191	Puebla de Híjar (La)	2	0,84
2013	44192	Puebla de Valverde (La)	0	0
2013	44193	Puertomingalvo	1	0,01
2013	44194	Ráfales	0	0
2013	44195	Rillo	0	0
2013	44196	Riodeva	0	0
2013	44197	Ródenas	0	0
2013	44198	Royuela	0	0
2013	44199	Rubiales	0	0
2013	44200	Rubielos de la Cérida	0	0
2013	44201	Rubielos de Mora	1	0,2
2013	44203	Salcedillo	0	0
2013	44204	Saldón	0	0
2013	44205	Samper de Calanda	0	0
2013	44206	San Agustín	0	0
2013	44207	San Martín del Río	0	0
2013	44208	Santa Cruz de Nogueras	0	0
2013	44209	Santa Eulalia	0	0
2013	44210	Sarrión	1	0,09
2013	44211	Segura de los Baños	1	0,01
2013	44212	Seno	0	0
2013	44213	Singra	0	0
2013	44215	Terriente	0	0
2013	44216	Teruel	2	0,02
2013	44217	Toril y Masegoso	0	0
2013	44218	Tormón	0	0
2013	44219	Tornos	0	0
2013	44220	Torralba de los Sisones	0	0
2013	44221	Torrecilla de Alcañiz	0	0
2013	44222	Torrecilla del Rebollar	0	0
2013	44223	Torre de Arcas	0	0
2013	44224	Torre de las Arcas	0	0
2013	44225	Torre del Compte	1	0,01
2013	44226	Torrelacárcel	0	0
2013	44227	Torre los Negros	0	0
2013	44228	Torremocha de Jiloca	0	0
2013	44229	Torres de Albarracín	0	0
2013	44230	Torrevelilla	0	0
2013	44231	Torrijas	2	0,02
2013	44232	Torrijo del Campo	0	0
2013	44234	Tramacastiel	0	0
2013	44235	Tramacastilla	0	0
2013	44236	Tronchón	0	0
2013	44237	Urrea de Gaén	0	0
2013	44238	Utrillas	1	0,02
2013	44239	Valacloche	0	0
2013	44240	Valbona	0	0
2013	44241	Valdealgorfa	0	0
2013	44243	Valdecuenca	1	0,01
2013	44244	Valdelinares	0	0
2013	44245	Valdeltormo	0	0
2013	44246	Valderrobres	1	0,22
2013	44247	Valjunquera	1	0,3
2013	44249	Vallecillo (El)	0	0
2013	44250	Veguillas de la Sierra	0	0
2013	44251	Villafranca del Campo	0	0
2013	44252	Villahermosa del Campo	0	0
2013	44256	Villanueva del Rebollar de la Sierra	0	0
2013	44257	Villar del Cobo	0	0
2013	44258	Villar del Salz	0	0
2013	44260	Villarluengo	0	0
2013	44261	Villarquemado	0	0
2013	44262	Villarroya de los Pinares	0	0
2013	44263	Villastar	0	0
2013	44264	Villel	0	0
2013	44265	Vinaceite	0	0
2013	44266	Visiedo	0	0
2013	44267	Vivel del Río Martín	0	0
2013	44268	Zoma (La)	0	0
2013	50001	Abanto	0	0
2013	50002	Acered	0	0
2013	50003	Agón	0	0
2013	50004	Aguarón	1	0,47
2013	50005	Aguilón	0	0
2013	50006	Ainzón	0	0
2013	50007	Aladrén	0	0
2013	50008	Alagón	0	0
2013	50009	Alarba	1	0,72
2013	50010	Alberite de San Juan	0	0
2013	50011	Albeta	0	0
2013	50012	Alborge	0	0
2013	50013	Alcalá de Ebro	0	0
2013	50014	Alcalá de Moncayo	0	0
2013	50015	Alconchel de Ariza	0	0
2013	50016	Aldehuela de Liestos	0	0
2013	50017	Alfajarín	2	7,59
2013	50018	Alfamén	0	0
2013	50019	Alforque	0	0
2013	50020	Alhama de Aragón	0	0
2013	50021	Almochuel	0	0
2013	50022	Almolda (La)	0	0
2013	50023	Almonacid de la Cuba	0	0
2013	50024	Almonacid de la Sierra	0	0
2013	50025	Almunia de Doña Godina (La)	0	0
2013	50026	Alpartir	0	0
2013	50027	Ambel	0	0
2013	50028	Anento	0	0
2013	50029	Aniñón	0	0
2013	50030	Añón de Moncayo	1	0,07
2013	50031	Aranda de Moncayo	0	0
2013	50032	Arándiga	0	0
2013	50033	Ardisa	0	0
2013	50034	Ariza	0	0
2013	50035	Artieda	0	0
2013	50036	Asín	0	0
2013	50037	Atea	0	0
2013	50038	Ateca	0	0
2013	50039	Azuara	0	0
2013	50040	Badules	0	0
2013	50041	Bagüés	0	0
2013	50042	Balconchán	0	0
2013	50043	Bárboles	1	0,11
2013	50044	Bardallur	0	0
2013	50045	Belchite	0	0
2013	50046	Belmonte de Gracián	0	0
2013	50047	Berdejo	0	0
2013	50048	Berrueco	0	0
2013	50050	Bijuesca	0	0
2013	50051	Biota	1	1,53
2013	50052	Bisimbre	0	0
2013	50053	Boquiñeni	0	0
2013	50054	Bordalba	0	0
2013	50055	Borja	0	0
2013	50056	Botorrita	0	0
2013	50057	Brea de Aragón	0	0
2013	50058	Bubierca	0	0
2013	50059	Bujaraloz	0	0
2013	50060	Bulbuente	0	0
2013	50061	Bureta	0	0
2013	50062	Burgo de Ebro (El)	1	0,11
2013	50063	Buste (El)	0	0
2013	50064	Cabañas de Ebro	2	2,65
2013	50065	Cabolafuente	0	0
2013	50066	Cadrete	0	0
2013	50067	Calatayud	3	0,41
2013	50068	Calatorao	0	0
2013	50069	Calcena	0	0
2013	50070	Calmarza	0	0
2013	50071	Campillo de Aragón	0	0
2013	50072	Carenas	4	7,12
2013	50073	Cariñena	0	0
2013	50074	Caspe	5	1,04
2013	50075	Castejón de Alarba	0	0
2013	50076	Castejón de las Armas	0	0
2013	50077	Castejón de Valdejasa	1	0,16
2013	50078	Castiliscar	0	0
2013	50079	Cervera de la Cañada	0	0
2013	50080	Cerveruela	0	0
2013	50081	Cetina	1	0,01
2013	50082	Cimballa	0	0
2013	50083	Cinco Olivas	0	0
2013	50084	Clarés de Ribota	1	0,04
2013	50085	Codo	0	0
2013	50086	Codos	1	0,01
2013	50087	Contamina	0	0
2013	50088	Cosuenda	2	3,55
2013	50089	Cuarte de Huerva	0	0
2013	50090	Cubel	0	0
2013	50091	Cuerlas (Las)	0	0
2013	50092	Chiprana	0	0
2013	50093	Chodes	0	0
2013	50094	Daroca	0	0
2013	50095	Ejea de los Caballeros	3	1,59
2013	50096	Embid de Ariza	0	0
2013	50098	Encinacorba	0	0
2013	50099	Épila	0	0
2013	50100	Erla	0	0
2013	50101	Escatrón	0	0
2013	50102	Fabara	5	1,71
2013	50104	Farlete	0	0
2013	50105	Fayón	0	0
2013	50106	Fayos (Los)	0	0
2013	50107	Figueruelas	0	0
2013	50108	Fombuena	0	0
2013	50109	Frago (El)	0	0
2013	50110	Frasno (El)	0	0
2013	50111	Fréscano	0	0
2013	50113	Fuendejalón	0	0
2013	50114	Fuendetodos	1	0,96
2013	50115	Fuentes de Ebro	0	0
2013	50116	Fuentes de Jiloca	2	0,81
2013	50117	Gallocanta	0	0
2013	50118	Gallur	0	0
2013	50119	Gelsa	0	0
2013	50120	Godojos	0	0
2013	50121	Gotor	0	0
2013	50122	Grisel	0	0
2013	50123	Grisén	0	0
2013	50124	Herrera de los Navarros	0	0
2013	50125	Ibdes	3	1,76
2013	50126	Illueca	1	0,01
2013	50128	Isuerre	0	0
2013	50129	Jaraba	3	0,49
2013	50130	Jarque de Moncayo	1	0,24
2013	50131	Jaulín	0	0
2013	50132	Joyosa (La)	0	0
2013	50133	Lagata	0	0
2013	50134	Langa del Castillo	0	0
2013	50135	Layana	0	0
2013	50136	Lécera	0	0
2013	50137	Leciñena	0	0
2013	50138	Lechón	0	0
2013	50139	Letux	0	0
2013	50140	Litago	0	0
2013	50141	Lituénigo	0	0
2013	50142	Lobera de Onsella	0	0
2013	50143	Longares	1	0,71
2013	50144	Longás	0	0
2013	50146	Lucena de Jalón	0	0
2013	50147	Luceni	0	0
2013	50148	Luesia	1	0,01
2013	50149	Luesma	0	0
2013	50150	Lumpiaque	0	0
2013	50151	Luna	2	0,41
2013	50152	Maella	2	0,02
2013	50153	Magallón	0	0
2013	50154	Mainar	0	0
2013	50155	Malanquilla	0	0
2013	50156	Maleján	0	0
2013	50157	Malón	1	0,27
2013	50159	Maluenda	1	0,01
2013	50160	Mallén	2	2,58
2013	50161	Manchones	0	0
2013	50162	Mara	0	0
2013	50163	María de Huerva	0	0
2013	50164	Mediana de Aragón	0	0
2013	50165	Mequinenza	1	0,05
2013	50166	Mesones de Isuela	0	0
2013	50167	Mezalocha	0	0
2013	50168	Mianos	0	0
2013	50169	Miedes de Aragón	1	0,55
2013	50170	Monegrillo	0	0
2013	50171	Moneva	0	0
2013	50172	Monreal de Ariza	0	0
2013	50173	Monterde	0	0
2013	50174	Montón	1	4,12
2013	50175	Morata de Jalón	0	0
2013	50176	Morata de Jiloca	1	1,67
2013	50177	Morés	1	0,45
2013	50178	Moros	0	0
2013	50179	Moyuela	1	0,29
2013	50180	Mozota	0	0
2013	50181	Muel	1	0,5
2013	50182	Muela (La)	0	0
2013	50183	Munébrega	1	0,18
2013	50184	Murero	0	0
2013	50185	Murillo de Gállego	1	0,64
2013	50186	Navardún	0	0
2013	50187	Nigüella	0	0
2013	50188	Nombrevilla	0	0
2013	50189	Nonaspe	3	0,4
2013	50190	Novallas	0	0
2013	50191	Novillas	1	1,78
2013	50192	Nuévalos	3	2,51
2013	50193	Nuez de Ebro	0	0
2013	50194	Olvés	0	0
2013	50195	Orcajo	1	0,47
2013	50196	Orera	0	0
2013	50197	Orés	0	0
2013	50198	Oseja	0	0
2013	50199	Osera de Ebro	1	0,09
2013	50200	Paniza	1	1,6
2013	50201	Paracuellos de Jiloca	1	0,42
2013	50202	Paracuellos de la Ribera	0	0
2013	50203	Pastriz	1	0,28
2013	50204	Pedrola	0	0
2013	50205	Pedrosas (Las)	0	0
2013	50206	Perdiguera	0	0
2013	50207	Piedratajada	0	0
2013	50208	Pina de Ebro	2	1,75
2013	50209	Pinseque	0	0
2013	50210	Pintanos (Los)	0	0
2013	50211	Plasencia de Jalón	0	0
2013	50212	Pleitas	0	0
2013	50213	Plenas	0	0
2013	50214	Pomer	0	0
2013	50215	Pozuel de Ariza	0	0
2013	50216	Pozuelo de Aragón	0	0
2013	50217	Pradilla de Ebro	0	0
2013	50218	Puebla de Albortón	1	0,05
2013	50219	Puebla de Alfindén (La)	1	0,59
2013	50220	Puendeluna	0	0
2013	50221	Purujosa	0	0
2013	50222	Quinto	0	0
2013	50223	Remolinos	0	0
2013	50224	Retascón	1	0,01
2013	50225	Ricla	0	0
2013	50227	Romanos	0	0
2013	50228	Rueda de Jalón	0	0
2013	50229	Ruesca	0	0
2013	50230	Sádaba	2	0,68
2013	50231	Salillas de Jalón	0	0
2013	50232	Salvatierra de Esca	0	0
2013	50233	Samper del Salz	0	0
2013	50234	San Martín de la Virgen de Moncayo	0	0
2013	50235	San Mateo de Gállego	2	0,18
2013	50236	Santa Cruz de Grío	1	0,01
2013	50237	Santa Cruz de Moncayo	0	0
2013	50238	Santa Eulalia de Gállego	0	0
2013	50239	Santed	0	0
2013	50240	Sástago	0	0
2013	50241	Saviñán	0	0
2013	50242	Sediles	0	0
2013	50243	Sestrica	2	0,2
2013	50244	Sierra de Luna	0	0
2013	50245	Sigüés	0	0
2013	50246	Sisamón	0	0
2013	50247	Sobradiel	1	4,8
2013	50248	Sos del Rey Católico	0	0
2013	50249	Tabuenca	0	0
2013	50250	Talamantes	0	0
2013	50251	Tarazona	2	0,64
2013	50252	Tauste	1	1,62
2013	50253	Terrer	0	0
2013	50254	Tierga	0	0
2013	50255	Tobed	1	0,07
2013	50256	Torralba de los Frailes	0	0
2013	50257	Torralba de Ribota	0	0
2013	50258	Torralbilla	0	0
2013	50259	Torrehermosa	0	0
2013	50260	Torrelapaja	0	0
2013	50261	Torrellas	0	0
2013	50262	Torres de Berrellén	0	0
2013	50263	Torrijo de la Cañada	0	0
2013	50264	Tosos	2	0,52
2013	50265	Trasmoz	0	0
2013	50266	Trasobares	1	0,03
2013	50267	Uncastillo	0	0
2013	50268	Undués de Lerda	0	0
2013	50269	Urrea de Jalón	0	0
2013	50270	Urriés	0	0
2013	50271	Used	0	0
2013	50272	Utebo	0	0
2013	50273	Valdehorna	0	0
2013	50274	Val de San Martín	0	0
2013	50275	Valmadrid	1	0,01
2013	50276	Valpalmas	0	0
2013	50277	Valtorres	0	0
2013	50278	Velilla de Ebro	0	0
2013	50279	Velilla de Jiloca	1	0,32
2013	50280	Vera de Moncayo	0	0
2013	50281	Vierlas	0	0
2013	50282	Vilueña (La)	0	0
2013	50283	Villadoz	0	0
2013	50284	Villafeliche	0	0
2013	50285	Villafranca de Ebro	0	0
2013	50286	Villalba de Perejil	0	0
2013	50287	Villalengua	0	0
2013	50288	Villanueva de Gállego	0	0
2013	50289	Villanueva de Jiloca	0	0
2013	50290	Villanueva de Huerva	0	0
2013	50291	Villar de los Navarros	0	0
2013	50292	Villarreal de Huerva	0	0
2013	50293	Villarroya de la Sierra	1	0,23
2013	50294	Villarroya del Campo	0	0
2013	50295	Vistabella	0	0
2013	50296	Zaida (La)	0	0
2013	50297	Zaragoza	8	115
2013	50298	Zuera	3	0,9
2013	50901	Biel	0	0
2013	50902	Marracos	0	0
2013	50903	Villamayor de Gállego	0	0
2014	22001	Abiego	1	0,2
2014	22002	Abizanda	0	0
2014	22003	Adahuesca	0	0
2014	22004	Agüero	1	0,03
2014	22006	Aísa	0	0
2014	22007	Albalate de Cinca	1	0,03
2014	22008	Albalatillo	0	0
2014	22009	Albelda	0	0
2014	22011	Albero Alto	0	0
2014	22012	Albero Bajo	0	0
2014	22013	Alberuela de Tubo	0	0
2014	22014	Alcalá de Gurrea	0	0
2014	22015	Alcalá del Obispo	0	0
2014	22016	Alcampell	1	0,13
2014	22017	Alcolea de Cinca	2	5,11
2014	22018	Alcubierre	0	0
2014	22019	Alerre	0	0
2014	22020	Alfántega	0	0
2014	22021	Almudévar	1	0,1
2014	22022	Almunia de San Juan	0	0
2014	22023	Almuniente	0	0
2014	22024	Alquézar	0	0
2014	22025	Altorricón	0	0
2014	22027	Angüés	1	3,91
2014	22028	Ansó	0	0
2014	22029	Antillón	0	0
2014	22032	Aragüés del Puerto	0	0
2014	22035	Arén	1	15,03
2014	22036	Argavieso	0	0
2014	22037	Arguis	0	0
2014	22039	Ayerbe	0	0
2014	22040	Azanuy-Alins	0	0
2014	22041	Azara	0	0
2014	22042	Azlor	0	0
2014	22043	Baells	0	0
2014	22044	Bailo	1	0,07
2014	22045	Baldellou	0	0
2014	22046	Ballobar	0	0
2014	22047	Banastás	0	0
2014	22048	Barbastro	6	36,75
2014	22049	Barbués	0	0
2014	22050	Barbuñales	0	0
2014	22051	Bárcabo	1	0,9
2014	22052	Belver de Cinca	1	0,89
2014	22053	Benabarre	1	17,5
2014	22054	Benasque	0	0
2014	22055	Berbegal	0	0
2014	22057	Bielsa	0	0
2014	22058	Bierge	1	0,14
2014	22059	Biescas	0	0
2014	22060	Binaced	0	0
2014	22061	Binéfar	1	0,5
2014	22062	Bisaurri	0	0
2014	22063	Biscarrués	0	0
2014	22064	Blecua y Torres	0	0
2014	22066	Boltaña	0	0
2014	22067	Bonansa	0	0
2014	22068	Borau	0	0
2014	22069	Broto	1	0,27
2014	22072	Caldearenas	0	0
2014	22074	Campo	0	0
2014	22075	Camporrells	0	0
2014	22076	Canal de Berdún	1	0,15
2014	22077	Candasnos	1	1,2
2014	22078	Canfranc	0	0
2014	22079	Capdesaso	0	0
2014	22080	Capella	0	0
2014	22081	Casbas de Huesca	0	0
2014	22082	Castejón del Puente	0	0
2014	22083	Castejón de Monegros	0	0
2014	22084	Castejón de Sos	0	0
2014	22085	Castelflorite	0	0
2014	22086	Castiello de Jaca	0	0
2014	22087	Castigaleu	0	0
2014	22088	Castillazuelo	0	0
2014	22089	Castillonroy	0	0
2014	22090	Colungo	0	0
2014	22094	Chalamera	0	0
2014	22095	Chía	0	0
2014	22096	Chimillas	0	0
2014	22099	Esplús	0	0
2014	22102	Estada	0	0
2014	22103	Estadilla	2	1,01
2014	22105	Estopiñán del Castillo	0	0
2014	22106	Fago	0	0
2014	22107	Fanlo	0	0
2014	22109	Fiscal	0	0
2014	22110	Fonz	1	0,04
2014	22111	Foradada del Toscar	1	0,07
2014	22112	Fraga	4	4,3
2014	22113	Fueva (La)	0	0
2014	22114	Gistaín	0	0
2014	22115	Grado (El)	1	0,06
2014	22116	Grañén	3	1,17
2014	22117	Graus	1	0,16
2014	22119	Gurrea de Gállego	1	6,11
2014	22122	Hoz de Jaca	0	0
2014	22124	Huerto	0	0
2014	22125	Huesca	5	1,01
2014	22126	Ibieca	0	0
2014	22127	Igriés	0	0
2014	22128	Ilche	0	0
2014	22129	Isábena	0	0
2014	22130	Jaca	0	0
2014	22131	Jasa	0	0
2014	22133	Labuerda	0	0
2014	22135	Laluenga	0	0
2014	22136	Lalueza	0	0
2014	22137	Lanaja	0	0
2014	22139	Laperdiguera	0	0
2014	22141	Lascellas-Ponzano	0	0
2014	22142	Lascuarre	0	0
2014	22143	Laspaúles	0	0
2014	22144	Laspuña	0	0
2014	22149	Loarre	0	0
2014	22150	Loporzano	2	0,02
2014	22151	Loscorrales	1	0,4
2014	22155	Monesma y Cajigar	0	0
2014	22156	Monflorite-Lascasas	0	0
2014	22157	Montanuy	0	0
2014	22158	Monzón	7	8,92
2014	22160	Naval	0	0
2014	22162	Novales	0	0
2014	22163	Nueno	0	0
2014	22164	Olvena	0	0
2014	22165	Ontiñena	3	3,17
2014	22167	Osso de Cinca	0	0
2014	22168	Palo	0	0
2014	22170	Panticosa	0	0
2014	22172	Peñalba	1	0,17
2014	22173	Peñas de Riglos (Las)	1	0,05
2014	22174	Peralta de Alcofea	1	5,77
2014	22175	Peralta de Calasanz	0	0
2014	22176	Peraltilla	0	0
2014	22177	Perarrúa	0	0
2014	22178	Pertusa	0	0
2014	22181	Piracés	0	0
2014	22182	Plan	0	0
2014	22184	Poleñino	0	0
2014	22186	Pozán de Vero	0	0
2014	22187	Puebla de Castro (La)	0	0
2014	22188	Puente de Montañana	0	0
2014	22189	Puértolas	0	0
2014	22190	Pueyo de Araguás (El)	0	0
2014	22193	Pueyo de Santa Cruz	0	0
2014	22195	Quicena	0	0
2014	22197	Robres	0	0
2014	22199	Sabiñánigo	0	0
2014	22200	Sahún	0	0
2014	22201	Salas Altas	0	0
2014	22202	Salas Bajas	0	0
2014	22203	Salillas	0	0
2014	22204	Sallent de Gállego	0	0
2014	22205	San Esteban de Litera	0	0
2014	22206	Sangarrén	1	4
2014	22207	San Juan de Plan	0	0
2014	22208	Santa Cilia	0	0
2014	22209	Santa Cruz de la Serós	0	0
2014	22212	Santaliestra y San Quílez	0	0
2014	22213	Sariñena	5	15,03
2014	22214	Secastilla	0	0
2014	22215	Seira	0	0
2014	22217	Sena	0	0
2014	22218	Senés de Alcubierre	0	0
2014	22220	Sesa	0	0
2014	22221	Sesué	0	0
2014	22222	Siétamo	0	0
2014	22223	Sopeira	1	0,28
2014	22225	Tamarite de Litera	1	1,4
2014	22226	Tardienta	0	0
2014	22227	Tella-Sin	3	0,16
2014	22228	Tierz	0	0
2014	22229	Tolva	1	0,03
2014	22230	Torla-Ordesa	0	0
2014	22232	Torralba de Aragón	0	0
2014	22233	Torre la Ribera	0	0
2014	22234	Torrente de Cinca	0	0
2014	22235	Torres de Alcanadre	0	0
2014	22236	Torres de Barbués	0	0
2014	22239	Tramaced	0	0
2014	22242	Valfarta	0	0
2014	22243	Valle de Bardají	0	0
2014	22244	Valle de Lierp	0	0
2014	22245	Velilla de Cinca	0	0
2014	22246	Beranuy	0	0
2014	22247	Viacamp y Litera	1	0,33
2014	22248	Vicién	0	0
2014	22249	Villanova	0	0
2014	22250	Villanúa	0	0
2014	22251	Villanueva de Sigena	0	0
2014	22252	Yebra de Basa	0	0
2014	22253	Yésero	0	0
2014	22254	Zaidín	4	3,26
2014	22901	Valle de Hecho	0	0
2014	22902	Puente la Reina de Jaca	0	0
2014	22903	San Miguel del Cinca	1	1,37
2014	22904	Sotonera (La)	0	0
2014	22905	Lupiñén-Ortilla	0	0
2014	22906	Santa María de Dulcis	0	0
2014	22907	Aínsa-Sobrarbe	0	0
2014	22908	Hoz y Costeán	0	0
2014	22909	Vencillón	0	0
2014	44001	Ababuj	0	0
2014	44002	Abejuela	0	0
2014	44003	Aguatón	0	0
2014	44004	Aguaviva	0	0
2014	44005	Aguilar del Alfambra	0	0
2014	44006	Alacón	0	0
2014	44007	Alba	0	0
2014	44008	Albalate del Arzobispo	1	1,5
2014	44009	Albarracín	8	1,03
2014	44010	Albentosa	0	0
2014	44011	Alcaine	0	0
2014	44012	Alcalá de la Selva	0	0
2014	44013	Alcañiz	4	16,83
2014	44014	Alcorisa	1	0,05
2014	44016	Alfambra	0	0
2014	44017	Aliaga	0	0
2014	44018	Almohaja	0	0
2014	44019	Alobras	0	0
2014	44020	Alpeñés	0	0
2014	44021	Allepuz	0	0
2014	44022	Alloza	2	0,25
2014	44023	Allueva	0	0
2014	44024	Anadón	0	0
2014	44025	Andorra	3	0,09
2014	44026	Arcos de las Salinas	0	0
2014	44027	Arens de Lledó	0	0
2014	44028	Argente	0	0
2014	44029	Ariño	4	7,11
2014	44031	Azaila	0	0
2014	44032	Bádenas	0	0
2014	44033	Báguena	1	1,08
2014	44034	Bañón	0	0
2014	44035	Barrachina	1	0,73
2014	44036	Bea	0	0
2014	44037	Beceite	0	0
2014	44038	Belmonte de San José	0	0
2014	44039	Bello	0	0
2014	44040	Berge	1	0,01
2014	44041	Bezas	0	0
2014	44042	Blancas	0	0
2014	44043	Blesa	0	0
2014	44044	Bordón	0	0
2014	44045	Bronchales	0	0
2014	44046	Bueña	0	0
2014	44047	Burbáguena	4	4,64
2014	44048	Cabra de Mora	0	0
2014	44049	Calaceite	1	0,6
2014	44050	Calamocha	5	1,09
2014	44051	Calanda	0	0
2014	44052	Calomarde	0	0
2014	44053	Camañas	0	0
2014	44054	Camarena de la Sierra	1	0,03
2014	44055	Camarillas	0	0
2014	44056	Caminreal	3	8,99
2014	44059	Cantavieja	0	0
2014	44060	Cañada de Benatanduz	0	0
2014	44061	Cañada de Verich (La)	0	0
2014	44062	Cañada Vellida	0	0
2014	44063	Cañizar del Olivar	0	0
2014	44064	Cascante del Río	1	11,8
2014	44065	Castejón de Tornos	0	0
2014	44066	Castel de Cabra	0	0
2014	44067	Castelnou	0	0
2014	44068	Castelserás	0	0
2014	44070	Castellar (El)	0	0
2014	44071	Castellote	3	0,27
2014	44074	Cedrillas	1	0,01
2014	44075	Celadas	0	0
2014	44076	Cella	2	15,85
2014	44077	Cerollera (La)	0	0
2014	44080	Codoñera (La)	1	0,01
2014	44082	Corbalán	0	0
2014	44084	Cortes de Aragón	0	0
2014	44085	Cosa	0	0
2014	44086	Cretas	1	0,01
2014	44087	Crivillén	1	6
2014	44088	Cuba (La)	0	0
2014	44089	Cubla	0	0
2014	44090	Cucalón	0	0
2014	44092	Cuervo (El)	0	0
2014	44093	Cuevas de Almudén	0	0
2014	44094	Cuevas Labradas	2	0,06
2014	44096	Ejulve	1	3,4
2014	44097	Escorihuela	1	0,01
2014	44099	Escucha	0	0
2014	44100	Estercuel	1	11,5
2014	44101	Ferreruela de Huerva	0	0
2014	44102	Fonfría	0	0
2014	44103	Formiche Alto	0	0
2014	44105	Fórnoles	1	0,1
2014	44106	Fortanete	2	0,39
2014	44107	Foz-Calanda	1	1,27
2014	44108	Fresneda (La)	2	1,54
2014	44109	Frías de Albarracín	0	0
2014	44110	Fuenferrada	0	0
2014	44111	Fuentes Calientes	0	0
2014	44112	Fuentes Claras	0	0
2014	44113	Fuentes de Rubielos	0	0
2014	44114	Fuentespalda	0	0
2014	44115	Galve	0	0
2014	44116	Gargallo	0	0
2014	44117	Gea de Albarracín	0	0
2014	44118	Ginebrosa (La)	0	0
2014	44119	Griegos	0	0
2014	44120	Guadalaviar	0	0
2014	44121	Gúdar	0	0
2014	44122	Híjar	2	3,38
2014	44123	Hinojosa de Jarque	0	0
2014	44124	Hoz de la Vieja (La)	0	0
2014	44125	Huesa del Común	0	0
2014	44126	Iglesuela del Cid (La)	0	0
2014	44127	Jabaloyas	0	0
2014	44128	Jarque de la Val	0	0
2014	44129	Jatiel	1	0,31
2014	44130	Jorcas	0	0
2014	44131	Josa	0	0
2014	44132	Lagueruela	0	0
2014	44133	Lanzuela	0	0
2014	44135	Libros	0	0
2014	44136	Lidón	0	0
2014	44137	Linares de Mora	2	0,02
2014	44138	Loscos	0	0
2014	44141	Lledó	0	0
2014	44142	Maicas	0	0
2014	44143	Manzanera	3	0,08
2014	44144	Martín del Río	1	0,01
2014	44145	Mas de las Matas	2	3,79
2014	44146	Mata de los Olmos (La)	0	0
2014	44147	Mazaleón	3	0,35
2014	44148	Mezquita de Jarque	0	0
2014	44149	Mirambel	1	0,14
2014	44150	Miravete de la Sierra	1	1,5
2014	44151	Molinos	1	0,01
2014	44152	Monforte de Moyuela	0	0
2014	44153	Monreal del Campo	1	0,22
2014	44154	Monroyo	0	0
2014	44155	Montalbán	2	0,1
2014	44156	Monteagudo del Castillo	0	0
2014	44157	Monterde de Albarracín	1	0,01
2014	44158	Mora de Rubielos	4	2,09
2014	44159	Moscardón	0	0
2014	44160	Mosqueruela	0	0
2014	44161	Muniesa	0	0
2014	44163	Noguera de Albarracín	0	0
2014	44164	Nogueras	1	0,06
2014	44165	Nogueruelas	1	0,2
2014	44167	Obón	0	0
2014	44168	Odón	0	0
2014	44169	Ojos Negros	0	0
2014	44171	Olba	1	4,6
2014	44172	Oliete	0	0
